Constabulary,Crime type,Longitude,Latitude,Count
Dorset Police,Anti-social behaviour,-2.7149,50.7453,1
Dorset Police,Anti-social behaviour,-2.7099,50.8216,1
Dorset Police,Anti-social behaviour,-2.6924,50.8487,1
Dorset Police,Anti-social behaviour,-2.6921,50.7506,1
Dorset Police,Anti-social behaviour,-2.6896,50.7318,1
Dorset Police,Anti-social behaviour,-2.6867,50.7669,1
Dorset Police,Anti-social behaviour,-2.6632,50.678,1
Dorset Police,Anti-social behaviour,-2.6631,50.6814,1
Dorset Police,Anti-social behaviour,-2.6446,50.6675,2
Dorset Police,Anti-social behaviour,-2.6338,50.7142,1
Dorset Police,Anti-social behaviour,-2.6309,50.7533,1
Dorset Police,Anti-social behaviour,-2.6126,50.7061,2
Dorset Police,Anti-social behaviour,-2.6065,50.8396,1
Dorset Police,Anti-social behaviour,-2.605,50.8396,1
Dorset Police,Anti-social behaviour,-2.6046,50.9398,3
Dorset Police,Anti-social behaviour,-2.6046,50.9421,3
Dorset Police,Anti-social behaviour,-2.6002,50.6662,1
Dorset Police,Anti-social behaviour,-2.5897,50.93,1
Dorset Police,Anti-social behaviour,-2.5889,50.9498,1
Dorset Police,Anti-social behaviour,-2.5883,50.9289,1
Dorset Police,Anti-social behaviour,-2.5875,50.9302,1
Dorset Police,Anti-social behaviour,-2.5846,50.9287,1
Dorset Police,Anti-social behaviour,-2.5843,50.896,6
Dorset Police,Anti-social behaviour,-2.5837,50.8956,8
Dorset Police,Anti-social behaviour,-2.583,50.8864,1
Dorset Police,Anti-social behaviour,-2.5829,50.8974,1
Dorset Police,Anti-social behaviour,-2.5819,50.8969,1
Dorset Police,Anti-social behaviour,-2.5733,50.7795,1
Dorset Police,Anti-social behaviour,-2.5731,50.7784,1
Dorset Police,Anti-social behaviour,-2.573,50.894,1
Dorset Police,Anti-social behaviour,-2.5725,50.9667,1
Dorset Police,Anti-social behaviour,-2.5724,50.9516,1
Dorset Police,Anti-social behaviour,-2.5716,50.7795,1
Dorset Police,Anti-social behaviour,-2.5703,50.8913,1
Dorset Police,Anti-social behaviour,-2.5697,50.9136,1
Dorset Police,Anti-social behaviour,-2.5685,50.6688,1
Dorset Police,Anti-social behaviour,-2.5678,50.9145,1
Dorset Police,Anti-social behaviour,-2.5659,50.7757,2
Dorset Police,Anti-social behaviour,-2.5657,50.6715,1
Dorset Police,Anti-social behaviour,-2.5642,50.9165,1
Dorset Police,Anti-social behaviour,-2.5636,50.9191,1
Dorset Police,Anti-social behaviour,-2.5621,50.9467,1
Dorset Police,Anti-social behaviour,-2.562,50.9199,2
Dorset Police,Anti-social behaviour,-2.5574,50.8495,1
Dorset Police,Anti-social behaviour,-2.5474,50.8732,1
Dorset Police,Anti-social behaviour,-2.5461,50.6404,1
Dorset Police,Anti-social behaviour,-2.5413,50.8769,1
Dorset Police,Anti-social behaviour,-2.535,50.9446,1
Dorset Police,Anti-social behaviour,-2.5347,50.9427,1
Dorset Police,Anti-social behaviour,-2.5329,50.9425,2
Dorset Police,Anti-social behaviour,-2.5325,50.7539,1
Dorset Police,Anti-social behaviour,-2.5321,50.9402,2
Dorset Police,Anti-social behaviour,-2.5303,50.9441,1
Dorset Police,Anti-social behaviour,-2.5301,50.9417,2
Dorset Police,Anti-social behaviour,-2.5296,50.9425,1
Dorset Police,Anti-social behaviour,-2.5291,50.9496,1
Dorset Police,Anti-social behaviour,-2.5289,50.9431,4
Dorset Police,Anti-social behaviour,-2.5286,50.6262,1
Dorset Police,Anti-social behaviour,-2.5281,50.8394,1
Dorset Police,Anti-social behaviour,-2.5276,50.9522,2
Dorset Police,Anti-social behaviour,-2.5275,50.9514,3
Dorset Police,Anti-social behaviour,-2.5272,50.9494,1
Dorset Police,Anti-social behaviour,-2.5271,50.9496,1
Dorset Police,Anti-social behaviour,-2.5268,50.9452,1
Dorset Police,Anti-social behaviour,-2.5264,50.9511,3
Dorset Police,Anti-social behaviour,-2.5264,50.9517,2
Dorset Police,Anti-social behaviour,-2.5263,50.9526,1
Dorset Police,Anti-social behaviour,-2.5247,50.951,8
Dorset Police,Anti-social behaviour,-2.5247,50.9517,1
Dorset Police,Anti-social behaviour,-2.5246,50.8826,1
Dorset Police,Anti-social behaviour,-2.5237,50.7947,1
Dorset Police,Anti-social behaviour,-2.5231,50.9446,1
Dorset Police,Anti-social behaviour,-2.523,50.8579,2
Dorset Police,Anti-social behaviour,-2.523,50.971,1
Dorset Police,Anti-social behaviour,-2.5228,50.7889,1
Dorset Police,Anti-social behaviour,-2.5224,50.9499,3
Dorset Police,Anti-social behaviour,-2.5222,50.9448,4
Dorset Police,Anti-social behaviour,-2.5221,50.8677,1
Dorset Police,Anti-social behaviour,-2.5218,50.9498,4
Dorset Police,Anti-social behaviour,-2.5216,50.946,1
Dorset Police,Anti-social behaviour,-2.5214,50.9481,1
Dorset Police,Anti-social behaviour,-2.5211,50.9514,2
Dorset Police,Anti-social behaviour,-2.5202,50.9474,1
Dorset Police,Anti-social behaviour,-2.52,50.7938,1
Dorset Police,Anti-social behaviour,-2.5197,50.9529,2
Dorset Police,Anti-social behaviour,-2.5194,50.9499,2
Dorset Police,Anti-social behaviour,-2.5193,50.9429,1
Dorset Police,Anti-social behaviour,-2.5193,50.9572,1
Dorset Police,Anti-social behaviour,-2.5187,50.9449,2
Dorset Police,Anti-social behaviour,-2.5185,50.9563,1
