Constabulary,Crime type,Longitude,Latitude,Count
Hertfordshire Constabulary,Anti-social behaviour,-0.5963,51.7625,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5959,51.767,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5938,51.7705,3
Hertfordshire Constabulary,Anti-social behaviour,-0.5931,51.7723,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5928,51.7723,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5917,51.7611,7
Hertfordshire Constabulary,Anti-social behaviour,-0.5908,51.7688,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5908,51.7713,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5905,51.7703,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5899,51.7684,3
Hertfordshire Constabulary,Anti-social behaviour,-0.5898,51.758,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5896,51.76,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5891,51.7596,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5881,51.7672,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5872,51.7671,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5872,51.7708,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5865,51.7673,7
Hertfordshire Constabulary,Anti-social behaviour,-0.5864,51.7694,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5864,51.8058,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5851,51.7634,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5847,51.7624,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5842,51.7694,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5842,51.7881,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5841,51.7601,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5838,51.7546,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5838,51.7653,1
Hertfordshire Constabulary,Anti-social behaviour,-0.583,51.7667,5
Hertfordshire Constabulary,Anti-social behaviour,-0.5829,51.763,5
Hertfordshire Constabulary,Anti-social behaviour,-0.5812,51.7644,3
Hertfordshire Constabulary,Anti-social behaviour,-0.5803,51.7627,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5802,51.7565,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5802,51.7767,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5791,51.7589,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5777,51.7653,3
Hertfordshire Constabulary,Anti-social behaviour,-0.577,51.7673,3
Hertfordshire Constabulary,Anti-social behaviour,-0.5769,51.7481,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5768,51.7692,6
Hertfordshire Constabulary,Anti-social behaviour,-0.5763,51.7616,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5763,51.8136,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5762,51.7662,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5761,51.7651,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5759,51.7632,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5756,51.7643,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5754,51.7699,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5747,51.7638,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5745,51.7647,3
Hertfordshire Constabulary,Anti-social behaviour,-0.5745,51.765,1
Hertfordshire Constabulary,Anti-social behaviour,-0.574,51.7642,1
Hertfordshire Constabulary,Anti-social behaviour,-0.574,51.7676,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5734,51.7643,3
Hertfordshire Constabulary,Anti-social behaviour,-0.5727,51.7578,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5724,51.7605,1
Hertfordshire Constabulary,Anti-social behaviour,-0.572,51.7628,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5712,51.7569,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5703,51.758,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5702,51.7632,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5698,51.7611,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5698,51.7627,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5697,51.7656,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5684,51.7604,2
Hertfordshire Constabulary,Anti-social behaviour,-0.568,51.7608,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5679,51.7591,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5676,51.752,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5667,51.7609,5
Hertfordshire Constabulary,Anti-social behaviour,-0.5666,51.7551,3
Hertfordshire Constabulary,Anti-social behaviour,-0.5661,51.7651,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5658,51.7618,7
Hertfordshire Constabulary,Anti-social behaviour,-0.5655,51.7602,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5654,51.7627,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5652,51.7604,9
Hertfordshire Constabulary,Anti-social behaviour,-0.5647,51.76,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5647,51.7642,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5643,51.7566,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5635,51.7603,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5633,51.7592,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5631,51.7631,3
Hertfordshire Constabulary,Anti-social behaviour,-0.563,51.7601,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5628,51.7607,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5625,51.7634,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5618,51.7547,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5613,51.754,1
Hertfordshire Constabulary,Anti-social behaviour,-0.561,51.7562,3
Hertfordshire Constabulary,Anti-social behaviour,-0.5608,51.8109,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5605,51.7591,6
Hertfordshire Constabulary,Anti-social behaviour,-0.5605,51.7601,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5602,51.7575,2
Hertfordshire Constabulary,Anti-social behaviour,-0.56,51.756,1
Hertfordshire Constabulary,Anti-social behaviour,-0.56,51.7995,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5594,51.7536,6
Hertfordshire Constabulary,Anti-social behaviour,-0.5592,51.7582,2
Hertfordshire Constabulary,Anti-social behaviour,-0.559,51.7567,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5587,51.7573,3
Hertfordshire Constabulary,Anti-social behaviour,-0.5583,51.7542,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5578,51.7614,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5578,51.7622,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5572,51.7551,10
Hertfordshire Constabulary,Anti-social behaviour,-0.5568,51.7569,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5568,51.7586,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5559,51.7583,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5559,51.7618,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5558,51.753,3
Hertfordshire Constabulary,Anti-social behaviour,-0.5553,51.7594,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5552,51.7578,11
Hertfordshire Constabulary,Anti-social behaviour,-0.554,51.7574,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5537,51.7594,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5532,51.7584,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5526,51.7569,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5526,51.7581,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5522,51.7895,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5518,51.7578,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5493,51.7572,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5471,51.752,5
Hertfordshire Constabulary,Anti-social behaviour,-0.5465,51.7693,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5414,51.7247,11
Hertfordshire Constabulary,Anti-social behaviour,-0.5413,51.8049,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5401,51.7067,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5392,51.7221,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5375,51.7252,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5371,51.8648,1
Hertfordshire Constabulary,Anti-social behaviour,-0.537,51.7256,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5367,51.7188,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5362,51.7213,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5361,51.7021,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5361,51.7197,5
Hertfordshire Constabulary,Anti-social behaviour,-0.5359,51.7162,3
Hertfordshire Constabulary,Anti-social behaviour,-0.5359,51.7253,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5352,51.6536,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5349,51.697,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5338,51.7212,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5337,51.7194,8
Hertfordshire Constabulary,Anti-social behaviour,-0.5337,51.7238,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5334,51.6454,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5333,51.7247,9
Hertfordshire Constabulary,Anti-social behaviour,-0.5327,51.722,5
Hertfordshire Constabulary,Anti-social behaviour,-0.5325,51.7232,3
Hertfordshire Constabulary,Anti-social behaviour,-0.5321,51.8946,1
Hertfordshire Constabulary,Anti-social behaviour,-0.532,51.7253,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5304,51.646,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5304,51.7713,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5297,51.7233,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5286,51.6472,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5284,51.7206,1
Hertfordshire Constabulary,Anti-social behaviour,-0.528,51.7201,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5278,51.7456,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5272,51.6472,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5272,51.7639,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5271,51.7717,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5271,51.7786,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5269,51.7688,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5265,51.6581,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5264,51.7698,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5262,51.781,5
Hertfordshire Constabulary,Anti-social behaviour,-0.5259,51.6462,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5254,51.7196,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5252,51.7435,15
Hertfordshire Constabulary,Anti-social behaviour,-0.5252,51.7698,1
Hertfordshire Constabulary,Anti-social behaviour,-0.525,51.7472,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5237,51.7457,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5234,51.6449,2
Hertfordshire Constabulary,Anti-social behaviour,-0.5226,51.6494,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5219,51.6415,1
Hertfordshire Constabulary,Anti-social behaviour,-0.5217,51.6555,4
Hertfordshire Constabulary,Anti-social behaviour,-0.5216,51.7725,1
