Constabulary,Crime type,Longitude,Latitude,Count
Hampshire Constabulary,Anti-social behaviour,-1.6718,50.7451,2
Hampshire Constabulary,Anti-social behaviour,-1.6717,50.8215,1
Hampshire Constabulary,Anti-social behaviour,-1.6704,50.7577,2
Hampshire Constabulary,Anti-social behaviour,-1.67,50.7566,1
Hampshire Constabulary,Anti-social behaviour,-1.6687,50.7622,1
Hampshire Constabulary,Anti-social behaviour,-1.6685,50.7511,1
Hampshire Constabulary,Anti-social behaviour,-1.6685,50.7549,1
Hampshire Constabulary,Anti-social behaviour,-1.6684,50.7566,1
Hampshire Constabulary,Anti-social behaviour,-1.6684,50.7592,2
Hampshire Constabulary,Anti-social behaviour,-1.6682,50.7572,1
Hampshire Constabulary,Anti-social behaviour,-1.6678,50.7561,1
Hampshire Constabulary,Anti-social behaviour,-1.6668,50.7526,1
Hampshire Constabulary,Anti-social behaviour,-1.6668,50.7555,1
Hampshire Constabulary,Anti-social behaviour,-1.6668,50.7611,1
Hampshire Constabulary,Anti-social behaviour,-1.6659,50.7536,2
Hampshire Constabulary,Anti-social behaviour,-1.6657,50.7541,1
Hampshire Constabulary,Anti-social behaviour,-1.6651,50.7563,2
Hampshire Constabulary,Anti-social behaviour,-1.6649,50.7555,8
Hampshire Constabulary,Anti-social behaviour,-1.6648,50.7567,1
Hampshire Constabulary,Anti-social behaviour,-1.6644,50.7367,2
Hampshire Constabulary,Anti-social behaviour,-1.6644,50.7474,1
Hampshire Constabulary,Anti-social behaviour,-1.6643,50.7522,1
Hampshire Constabulary,Anti-social behaviour,-1.664,50.7466,1
Hampshire Constabulary,Anti-social behaviour,-1.6639,50.7364,1
Hampshire Constabulary,Anti-social behaviour,-1.6633,50.7545,3
Hampshire Constabulary,Anti-social behaviour,-1.6632,50.7562,1
Hampshire Constabulary,Anti-social behaviour,-1.6631,50.757,1
Hampshire Constabulary,Anti-social behaviour,-1.6626,50.7556,1
Hampshire Constabulary,Anti-social behaviour,-1.6624,50.7566,1
Hampshire Constabulary,Anti-social behaviour,-1.6611,50.7356,2
Hampshire Constabulary,Anti-social behaviour,-1.6603,50.7545,8
Hampshire Constabulary,Anti-social behaviour,-1.6584,50.7537,6
Hampshire Constabulary,Anti-social behaviour,-1.658,50.7555,3
Hampshire Constabulary,Anti-social behaviour,-1.6579,50.7586,1
Hampshire Constabulary,Anti-social behaviour,-1.6572,50.7534,8
Hampshire Constabulary,Anti-social behaviour,-1.6566,50.7389,1
Hampshire Constabulary,Anti-social behaviour,-1.6563,50.7542,4
Hampshire Constabulary,Anti-social behaviour,-1.6556,50.7526,1
Hampshire Constabulary,Anti-social behaviour,-1.6555,50.7539,1
Hampshire Constabulary,Anti-social behaviour,-1.6555,50.7575,3
Hampshire Constabulary,Anti-social behaviour,-1.6554,50.7519,1
Hampshire Constabulary,Anti-social behaviour,-1.6554,50.754,3
Hampshire Constabulary,Anti-social behaviour,-1.6552,50.755,1
Hampshire Constabulary,Anti-social behaviour,-1.6552,50.7621,2
Hampshire Constabulary,Anti-social behaviour,-1.6549,50.765,2
Hampshire Constabulary,Anti-social behaviour,-1.6548,50.7383,1
Hampshire Constabulary,Anti-social behaviour,-1.6547,50.7523,1
Hampshire Constabulary,Anti-social behaviour,-1.6547,50.7544,2
Hampshire Constabulary,Anti-social behaviour,-1.6545,50.7492,1
Hampshire Constabulary,Anti-social behaviour,-1.6545,50.7512,2
Hampshire Constabulary,Anti-social behaviour,-1.6543,50.7478,1
Hampshire Constabulary,Anti-social behaviour,-1.6542,50.7531,1
Hampshire Constabulary,Anti-social behaviour,-1.6541,50.7348,1
Hampshire Constabulary,Anti-social behaviour,-1.6538,50.7526,1
Hampshire Constabulary,Anti-social behaviour,-1.6531,50.7548,1
Hampshire Constabulary,Anti-social behaviour,-1.6522,50.7659,1
Hampshire Constabulary,Anti-social behaviour,-1.6518,50.7393,2
Hampshire Constabulary,Anti-social behaviour,-1.6517,50.7535,1
Hampshire Constabulary,Anti-social behaviour,-1.6512,50.739,2
Hampshire Constabulary,Anti-social behaviour,-1.6512,50.742,1
Hampshire Constabulary,Anti-social behaviour,-1.6511,50.7539,1
Hampshire Constabulary,Anti-social behaviour,-1.651,50.9213,1
