Constabulary,Crime type,Longitude,Latitude,Count
South Wales Police,Anti-social behaviour,-4.0125,51.5892,8
South Wales Police,Anti-social behaviour,-4.0124,51.5875,1
South Wales Police,Anti-social behaviour,-4.0123,51.6391,1
South Wales Police,Anti-social behaviour,-4.012,51.5742,1
South Wales Police,Anti-social behaviour,-4.012,51.6705,1
South Wales Police,Anti-social behaviour,-4.0119,51.5687,1
South Wales Police,Anti-social behaviour,-4.0118,51.5866,1
South Wales Police,Anti-social behaviour,-4.0114,51.5829,1
South Wales Police,Anti-social behaviour,-4.0109,51.5907,3
South Wales Police,Anti-social behaviour,-4.0104,51.691,1
South Wales Police,Anti-social behaviour,-4.0101,51.5897,1
South Wales Police,Anti-social behaviour,-4.0099,51.6944,1
South Wales Police,Anti-social behaviour,-4.0095,51.5803,2
South Wales Police,Anti-social behaviour,-4.0093,51.5891,1
South Wales Police,Anti-social behaviour,-4.0093,51.6693,1
South Wales Police,Anti-social behaviour,-4.0092,51.5915,1
South Wales Police,Anti-social behaviour,-4.0086,51.6388,1
South Wales Police,Anti-social behaviour,-4.0085,51.6218,1
South Wales Police,Anti-social behaviour,-4.0085,51.6397,3
South Wales Police,Anti-social behaviour,-4.0078,51.6398,1
South Wales Police,Anti-social behaviour,-4.0077,51.5863,1
South Wales Police,Anti-social behaviour,-4.0077,51.6394,1
South Wales Police,Anti-social behaviour,-4.0075,51.6146,2
South Wales Police,Anti-social behaviour,-4.0069,51.5731,1
South Wales Police,Anti-social behaviour,-4.0064,51.5856,1
South Wales Police,Anti-social behaviour,-4.0064,51.6409,1
South Wales Police,Anti-social behaviour,-4.0058,51.5902,6
South Wales Police,Anti-social behaviour,-4.0057,51.6233,1
South Wales Police,Anti-social behaviour,-4.0053,51.5874,1
South Wales Police,Anti-social behaviour,-4.0051,51.6408,2
South Wales Police,Anti-social behaviour,-4.0049,51.7074,4
South Wales Police,Anti-social behaviour,-4.0047,51.5759,1
South Wales Police,Anti-social behaviour,-4.0046,51.5714,1
South Wales Police,Anti-social behaviour,-4.0045,51.5879,6
South Wales Police,Anti-social behaviour,-4.0039,51.6747,1
South Wales Police,Anti-social behaviour,-4.0038,51.5869,3
South Wales Police,Anti-social behaviour,-4.0037,51.5897,4
South Wales Police,Anti-social behaviour,-4.0036,51.5758,1
South Wales Police,Anti-social behaviour,-4.0036,51.6767,3
South Wales Police,Anti-social behaviour,-4.0035,51.5837,1
South Wales Police,Anti-social behaviour,-4.0035,51.5892,2
South Wales Police,Anti-social behaviour,-4.0035,51.6142,1
South Wales Police,Anti-social behaviour,-4.0034,51.6203,1
South Wales Police,Anti-social behaviour,-4.0033,51.5683,1
South Wales Police,Anti-social behaviour,-4.0031,51.5827,1
South Wales Police,Anti-social behaviour,-4.0024,51.587,5
South Wales Police,Anti-social behaviour,-4.0022,51.6723,1
South Wales Police,Anti-social behaviour,-4.0021,51.5976,1
South Wales Police,Anti-social behaviour,-4.002,51.5884,9
South Wales Police,Anti-social behaviour,-4.002,51.6195,7
South Wales Police,Anti-social behaviour,-4.0019,51.6752,1
South Wales Police,Anti-social behaviour,-4.0017,51.6125,2
South Wales Police,Anti-social behaviour,-4.0016,51.5726,3
South Wales Police,Anti-social behaviour,-4.0016,51.5934,1
South Wales Police,Anti-social behaviour,-4.0012,51.576,2
South Wales Police,Anti-social behaviour,-4.0011,51.5854,1
South Wales Police,Anti-social behaviour,-4.0008,51.6186,5
South Wales Police,Anti-social behaviour,-4.0004,51.5732,1
South Wales Police,Anti-social behaviour,-4.0004,51.6166,3
South Wales Police,Anti-social behaviour,-4.0003,51.6196,1
South Wales Police,Anti-social behaviour,-4.0001,51.671,1
South Wales Police,Anti-social behaviour,-3.9997,51.5736,1
South Wales Police,Anti-social behaviour,-3.9997,51.5925,1
South Wales Police,Anti-social behaviour,-3.9997,51.613,1
South Wales Police,Anti-social behaviour,-3.9997,51.6151,1
South Wales Police,Anti-social behaviour,-3.9997,51.6754,1
South Wales Police,Anti-social behaviour,-3.9995,51.5979,1
South Wales Police,Anti-social behaviour,-3.9994,51.6191,1
South Wales Police,Anti-social behaviour,-3.9993,51.6187,3
South Wales Police,Anti-social behaviour,-3.9986,51.6183,1
South Wales Police,Anti-social behaviour,-3.9985,51.6725,1
South Wales Police,Anti-social behaviour,-3.9984,51.613,4
South Wales Police,Anti-social behaviour,-3.9983,51.5915,2
South Wales Police,Anti-social behaviour,-3.9983,51.6243,1
South Wales Police,Anti-social behaviour,-3.998,51.619,1
South Wales Police,Anti-social behaviour,-3.9976,51.6037,3
South Wales Police,Anti-social behaviour,-3.9976,51.627,1
South Wales Police,Anti-social behaviour,-3.9974,51.6505,1
South Wales Police,Anti-social behaviour,-3.9971,51.6174,1
South Wales Police,Anti-social behaviour,-3.9967,51.6704,1
South Wales Police,Anti-social behaviour,-3.9966,51.5745,4
South Wales Police,Anti-social behaviour,-3.9965,51.5966,1
South Wales Police,Anti-social behaviour,-3.9965,51.617,2
South Wales Police,Anti-social behaviour,-3.9965,51.6187,1
South Wales Police,Anti-social behaviour,-3.9958,51.5729,1
South Wales Police,Anti-social behaviour,-3.9954,51.7846,1
South Wales Police,Anti-social behaviour,-3.9945,51.6528,3
South Wales Police,Anti-social behaviour,-3.9942,51.6074,1
South Wales Police,Anti-social behaviour,-3.9941,51.7624,1
South Wales Police,Anti-social behaviour,-3.9939,51.6,1
South Wales Police,Anti-social behaviour,-3.9937,51.5724,1
South Wales Police,Anti-social behaviour,-3.9936,51.628,1
South Wales Police,Anti-social behaviour,-3.9935,51.6242,1
South Wales Police,Anti-social behaviour,-3.9935,51.6688,1
South Wales Police,Anti-social behaviour,-3.9934,51.672,1
South Wales Police,Anti-social behaviour,-3.9932,51.6512,1
South Wales Police,Anti-social behaviour,-3.993,51.6806,1
South Wales Police,Anti-social behaviour,-3.9929,51.7644,1
South Wales Police,Anti-social behaviour,-3.9927,51.6813,1
South Wales Police,Anti-social behaviour,-3.9926,51.6194,2
South Wales Police,Anti-social behaviour,-3.9925,51.772,1
South Wales Police,Anti-social behaviour,-3.9924,51.6748,2
South Wales Police,Anti-social behaviour,-3.9921,51.6517,7
South Wales Police,Anti-social behaviour,-3.992,51.6478,1
South Wales Police,Anti-social behaviour,-3.992,51.6525,8
South Wales Police,Anti-social behaviour,-3.9919,51.6127,1
South Wales Police,Anti-social behaviour,-3.9914,51.6459,1
South Wales Police,Anti-social behaviour,-3.9913,51.7617,4
South Wales Police,Anti-social behaviour,-3.9911,51.6215,1
South Wales Police,Anti-social behaviour,-3.991,51.615,1
South Wales Police,Anti-social behaviour,-3.9908,51.6244,3
South Wales Police,Anti-social behaviour,-3.9903,51.6043,1
South Wales Police,Anti-social behaviour,-3.9902,51.6161,3
South Wales Police,Anti-social behaviour,-3.9902,51.7707,4
South Wales Police,Anti-social behaviour,-3.99,51.6261,2
South Wales Police,Anti-social behaviour,-3.9899,51.6505,9
South Wales Police,Anti-social behaviour,-3.9897,51.6167,1
South Wales Police,Anti-social behaviour,-3.9891,51.5718,2
South Wales Police,Anti-social behaviour,-3.9889,51.5716,1
South Wales Police,Anti-social behaviour,-3.9889,51.5719,1
South Wales Police,Anti-social behaviour,-3.9887,51.5683,1
South Wales Police,Anti-social behaviour,-3.9875,51.6076,4
South Wales Police,Anti-social behaviour,-3.9873,51.6458,2
South Wales Police,Anti-social behaviour,-3.987,51.6217,2
South Wales Police,Anti-social behaviour,-3.9865,51.6183,1
South Wales Police,Anti-social behaviour,-3.9864,51.6464,1
South Wales Police,Anti-social behaviour,-3.986,51.5669,10
South Wales Police,Anti-social behaviour,-3.986,51.6459,1
South Wales Police,Anti-social behaviour,-3.9848,51.609,2
South Wales Police,Anti-social behaviour,-3.9847,51.618,1
South Wales Police,Anti-social behaviour,-3.9846,51.6554,5
South Wales Police,Anti-social behaviour,-3.9842,51.6319,3
South Wales Police,Anti-social behaviour,-3.9838,51.6317,1
South Wales Police,Anti-social behaviour,-3.9832,51.6311,1
South Wales Police,Anti-social behaviour,-3.9832,51.6449,1
South Wales Police,Anti-social behaviour,-3.9832,51.6544,4
South Wales Police,Anti-social behaviour,-3.9831,51.6482,1
South Wales Police,Anti-social behaviour,-3.9829,51.6382,1
South Wales Police,Anti-social behaviour,-3.9825,51.6475,1
South Wales Police,Anti-social behaviour,-3.9824,51.6518,1
South Wales Police,Anti-social behaviour,-3.9819,51.6483,3
South Wales Police,Anti-social behaviour,-3.9818,51.6512,1
South Wales Police,Anti-social behaviour,-3.9815,51.6534,2
South Wales Police,Anti-social behaviour,-3.9813,51.6509,1
South Wales Police,Anti-social behaviour,-3.981,51.6344,1
South Wales Police,Anti-social behaviour,-3.9808,51.6406,1
South Wales Police,Anti-social behaviour,-3.9807,51.6293,1
