Constabulary,Crime type,Longitude,Latitude,Count
Devon & Cornwall Police,Burglary,-3.5375,50.7198,1
Devon & Cornwall Police,Burglary,-3.5374,50.491,1
Devon & Cornwall Police,Burglary,-3.5374,50.7112,6
Devon & Cornwall Police,Burglary,-3.5372,50.4673,1
Devon & Cornwall Police,Burglary,-3.5369,50.4944,1
Devon & Cornwall Police,Burglary,-3.5367,50.4915,1
Devon & Cornwall Police,Burglary,-3.5366,50.4699,2
Devon & Cornwall Police,Burglary,-3.5366,50.4849,2
Devon & Cornwall Police,Burglary,-3.5365,50.6615,1
Devon & Cornwall Police,Burglary,-3.5364,50.4637,2
Devon & Cornwall Police,Burglary,-3.5363,50.4739,1
Devon & Cornwall Police,Burglary,-3.5363,50.7299,1
Devon & Cornwall Police,Burglary,-3.5362,50.4777,1
Devon & Cornwall Police,Burglary,-3.5361,50.7099,1
Devon & Cornwall Police,Burglary,-3.5361,50.7271,1
Devon & Cornwall Police,Burglary,-3.5359,50.4688,1
Devon & Cornwall Police,Burglary,-3.5359,50.4716,1
Devon & Cornwall Police,Burglary,-3.5357,50.714,1
Devon & Cornwall Police,Burglary,-3.5356,50.474,1
Devon & Cornwall Police,Burglary,-3.5356,50.4943,2
Devon & Cornwall Police,Burglary,-3.5355,50.4826,1
Devon & Cornwall Police,Burglary,-3.5355,50.723,1
Devon & Cornwall Police,Burglary,-3.5353,50.4752,1
Devon & Cornwall Police,Burglary,-3.5353,50.7171,1
Devon & Cornwall Police,Burglary,-3.5352,50.4689,1
Devon & Cornwall Police,Burglary,-3.535,50.4664,1
Devon & Cornwall Police,Burglary,-3.535,50.7199,2
Devon & Cornwall Police,Burglary,-3.5349,50.4671,1
Devon & Cornwall Police,Burglary,-3.5347,50.4846,3
Devon & Cornwall Police,Burglary,-3.5347,50.72,2
Devon & Cornwall Police,Burglary,-3.5347,50.7227,1
Devon & Cornwall Police,Burglary,-3.5345,50.7264,4
Devon & Cornwall Police,Burglary,-3.5344,50.4668,1
Devon & Cornwall Police,Burglary,-3.5344,50.7211,1
Devon & Cornwall Police,Burglary,-3.5343,50.7205,1
Devon & Cornwall Police,Burglary,-3.5342,50.47,1
Devon & Cornwall Police,Burglary,-3.5341,50.714,1
Devon & Cornwall Police,Burglary,-3.534,50.4953,1
Devon & Cornwall Police,Burglary,-3.5338,50.4899,2
Devon & Cornwall Police,Burglary,-3.5337,50.4909,1
Devon & Cornwall Police,Burglary,-3.5334,50.4682,5
Devon & Cornwall Police,Burglary,-3.5334,50.7013,1
Devon & Cornwall Police,Burglary,-3.5334,50.7203,1
Devon & Cornwall Police,Burglary,-3.5334,50.7208,1
Devon & Cornwall Police,Burglary,-3.5334,50.7236,2
Devon & Cornwall Police,Burglary,-3.5333,50.7242,3
Devon & Cornwall Police,Burglary,-3.5332,50.7132,1
Devon & Cornwall Police,Burglary,-3.5332,50.7229,1
Devon & Cornwall Police,Burglary,-3.5331,50.7255,1
Devon & Cornwall Police,Burglary,-3.533,50.4697,1
Devon & Cornwall Police,Burglary,-3.5329,50.7156,1
Devon & Cornwall Police,Burglary,-3.5328,50.6936,1
Devon & Cornwall Police,Burglary,-3.5327,50.3799,1
Devon & Cornwall Police,Burglary,-3.5327,50.4722,1
Devon & Cornwall Police,Burglary,-3.5326,50.4657,1
Devon & Cornwall Police,Burglary,-3.5324,50.7014,4
Devon & Cornwall Police,Burglary,-3.5324,50.7216,1
Devon & Cornwall Police,Burglary,-3.5323,50.4679,3
Devon & Cornwall Police,Burglary,-3.5322,50.4625,1
Devon & Cornwall Police,Burglary,-3.5322,50.4779,1
Devon & Cornwall Police,Burglary,-3.5321,50.7139,1
Devon & Cornwall Police,Burglary,-3.532,50.475,1
Devon & Cornwall Police,Burglary,-3.5319,50.467,1
Devon & Cornwall Police,Burglary,-3.5318,50.494,2
Devon & Cornwall Police,Burglary,-3.5318,50.7214,3
Devon & Cornwall Police,Burglary,-3.5317,50.4684,1
Devon & Cornwall Police,Burglary,-3.5316,50.4673,2
Devon & Cornwall Police,Burglary,-3.5315,50.4663,1
Devon & Cornwall Police,Burglary,-3.5315,50.4879,1
Devon & Cornwall Police,Burglary,-3.5315,50.711,6
Devon & Cornwall Police,Burglary,-3.5315,50.7298,2
Devon & Cornwall Police,Burglary,-3.5314,50.7142,1
Devon & Cornwall Police,Burglary,-3.5314,50.7242,3
Devon & Cornwall Police,Burglary,-3.5313,50.7008,1
Devon & Cornwall Police,Burglary,-3.5312,50.7229,5
Devon & Cornwall Police,Burglary,-3.5311,50.6795,1
Devon & Cornwall Police,Burglary,-3.5311,50.7206,1
Devon & Cornwall Police,Burglary,-3.5307,50.7217,1
Devon & Cornwall Police,Burglary,-3.5302,50.719,2
Devon & Cornwall Police,Burglary,-3.5301,50.4714,1
Devon & Cornwall Police,Burglary,-3.5301,50.7297,1
Devon & Cornwall Police,Burglary,-3.53,50.3819,1
Devon & Cornwall Police,Burglary,-3.53,50.7182,1
Devon & Cornwall Police,Burglary,-3.5298,50.4648,2
Devon & Cornwall Police,Burglary,-3.5298,50.7158,1
Devon & Cornwall Police,Burglary,-3.5296,50.7151,1
Devon & Cornwall Police,Burglary,-3.5295,50.724,1
Devon & Cornwall Police,Burglary,-3.5292,50.4809,1
Devon & Cornwall Police,Burglary,-3.5291,50.4713,1
Devon & Cornwall Police,Burglary,-3.5291,50.4912,1
Devon & Cornwall Police,Burglary,-3.5289,50.4661,1
Devon & Cornwall Police,Burglary,-3.5289,50.4759,1
Devon & Cornwall Police,Burglary,-3.5289,50.7254,1
Devon & Cornwall Police,Burglary,-3.5287,50.6587,1
Devon & Cornwall Police,Burglary,-3.5286,50.386,1
Devon & Cornwall Police,Burglary,-3.5286,50.4925,1
Devon & Cornwall Police,Burglary,-3.5285,50.728,2
Devon & Cornwall Police,Burglary,-3.5284,50.4643,1
Devon & Cornwall Police,Burglary,-3.5282,50.729,1
Devon & Cornwall Police,Burglary,-3.528,50.4646,1
Devon & Cornwall Police,Burglary,-3.5279,50.468,1
Devon & Cornwall Police,Burglary,-3.5279,50.719,1
Devon & Cornwall Police,Burglary,-3.5279,50.72,1
Devon & Cornwall Police,Burglary,-3.5278,50.6968,1
Devon & Cornwall Police,Burglary,-3.5277,50.4705,2
Devon & Cornwall Police,Burglary,-3.5277,50.478,2
Devon & Cornwall Police,Burglary,-3.5275,50.7181,1
Devon & Cornwall Police,Burglary,-3.5275,50.722,1
Devon & Cornwall Police,Burglary,-3.5274,50.4638,1
Devon & Cornwall Police,Burglary,-3.5274,50.6956,2
Devon & Cornwall Police,Burglary,-3.5273,50.7286,1
Devon & Cornwall Police,Burglary,-3.5271,50.3822,1
Devon & Cornwall Police,Burglary,-3.5271,50.3923,1
Devon & Cornwall Police,Burglary,-3.5271,50.4732,1
Devon & Cornwall Police,Burglary,-3.527,50.3847,1
Devon & Cornwall Police,Burglary,-3.527,50.4787,2
Devon & Cornwall Police,Burglary,-3.5269,50.7122,3
Devon & Cornwall Police,Burglary,-3.5269,50.7242,1
Devon & Cornwall Police,Burglary,-3.5268,50.4746,1
Devon & Cornwall Police,Burglary,-3.5267,50.4689,1
Devon & Cornwall Police,Burglary,-3.5267,50.5475,1
Devon & Cornwall Police,Burglary,-3.5266,50.7224,1
Devon & Cornwall Police,Burglary,-3.5266,50.727,1
Devon & Cornwall Police,Burglary,-3.5265,50.7175,2
Devon & Cornwall Police,Burglary,-3.5263,50.4653,4
Devon & Cornwall Police,Burglary,-3.5263,50.735,1
Devon & Cornwall Police,Burglary,-3.5261,50.4722,1
Devon & Cornwall Police,Burglary,-3.526,50.4784,1
Devon & Cornwall Police,Burglary,-3.526,50.7248,4
Devon & Cornwall Police,Burglary,-3.5259,50.4619,1
Devon & Cornwall Police,Burglary,-3.5259,50.4691,1
Devon & Cornwall Police,Burglary,-3.5258,50.466,1
Devon & Cornwall Police,Burglary,-3.5256,50.7287,1
Devon & Cornwall Police,Burglary,-3.5256,50.808,1
Devon & Cornwall Police,Burglary,-3.5255,50.7273,1
Devon & Cornwall Police,Burglary,-3.5253,50.4589,1
Devon & Cornwall Police,Burglary,-3.5253,50.4613,1
Devon & Cornwall Police,Burglary,-3.5253,50.4708,1
Devon & Cornwall Police,Burglary,-3.5253,50.7401,1
Devon & Cornwall Police,Burglary,-3.5252,50.4862,1
Devon & Cornwall Police,Burglary,-3.525,50.4632,1
Devon & Cornwall Police,Burglary,-3.525,50.4701,1
Devon & Cornwall Police,Burglary,-3.5247,50.4581,2
Devon & Cornwall Police,Burglary,-3.5247,50.4723,3
Devon & Cornwall Police,Burglary,-3.5247,50.7167,1
Devon & Cornwall Police,Burglary,-3.5245,50.4768,1
Devon & Cornwall Police,Burglary,-3.5245,50.7285,2
Devon & Cornwall Police,Burglary,-3.5244,50.7285,1
Devon & Cornwall Police,Burglary,-3.5244,50.7719,1
Devon & Cornwall Police,Burglary,-3.5242,50.7192,1
Devon & Cornwall Police,Burglary,-3.5241,50.4827,1
Devon & Cornwall Police,Burglary,-3.5239,50.4581,1
Devon & Cornwall Police,Burglary,-3.5239,50.7277,1
Devon & Cornwall Police,Burglary,-3.5238,50.7001,10
Devon & Cornwall Police,Burglary,-3.5237,50.5019,3
Devon & Cornwall Police,Burglary,-3.5233,50.4617,1
Devon & Cornwall Police,Burglary,-3.5233,50.727,2
Devon & Cornwall Police,Burglary,-3.523,50.4688,1
Devon & Cornwall Police,Burglary,-3.523,50.4797,2
Devon & Cornwall Police,Burglary,-3.5229,50.4607,1
Devon & Cornwall Police,Burglary,-3.5229,50.4721,1
Devon & Cornwall Police,Burglary,-3.5227,50.7319,1
Devon & Cornwall Police,Burglary,-3.5226,50.4611,1
Devon & Cornwall Police,Burglary,-3.5226,50.7188,1
Devon & Cornwall Police,Burglary,-3.5226,50.7292,1
Devon & Cornwall Police,Burglary,-3.5225,50.7276,1
Devon & Cornwall Police,Burglary,-3.5223,50.7198,1
Devon & Cornwall Police,Burglary,-3.5221,50.3923,1
Devon & Cornwall Police,Burglary,-3.5219,50.4998,1
Devon & Cornwall Police,Burglary,-3.5217,50.723,1
Devon & Cornwall Police,Burglary,-3.5214,50.3836,1
Devon & Cornwall Police,Burglary,-3.5214,50.4707,1
Devon & Cornwall Police,Burglary,-3.5213,50.5101,3
Devon & Cornwall Police,Burglary,-3.5213,50.7277,1
Devon & Cornwall Police,Burglary,-3.5213,50.7376,1
Devon & Cornwall Police,Burglary,-3.5212,50.4764,1
Devon & Cornwall Police,Burglary,-3.521,50.4814,1
Devon & Cornwall Police,Burglary,-3.521,50.7296,2
Devon & Cornwall Police,Burglary,-3.5209,50.3937,1
Devon & Cornwall Police,Burglary,-3.5209,50.7255,1
Devon & Cornwall Police,Burglary,-3.5208,50.7203,1
Devon & Cornwall Police,Burglary,-3.5207,50.4772,2
Devon & Cornwall Police,Burglary,-3.5204,50.4594,1
Devon & Cornwall Police,Burglary,-3.5204,50.7272,2
Devon & Cornwall Police,Burglary,-3.52,50.4608,1
Devon & Cornwall Police,Burglary,-3.5199,50.7186,1
Devon & Cornwall Police,Burglary,-3.5198,50.7274,1
Devon & Cornwall Police,Burglary,-3.5196,50.7308,1
Devon & Cornwall Police,Burglary,-3.5193,50.4604,2
Devon & Cornwall Police,Burglary,-3.519,50.4627,1
Devon & Cornwall Police,Burglary,-3.519,50.4814,3
Devon & Cornwall Police,Burglary,-3.519,50.7284,1
Devon & Cornwall Police,Burglary,-3.5188,50.7398,1
Devon & Cornwall Police,Burglary,-3.5186,50.7291,1
Devon & Cornwall Police,Burglary,-3.5183,50.731,1
Devon & Cornwall Police,Burglary,-3.5181,50.7265,1
Devon & Cornwall Police,Burglary,-3.5179,50.6645,2
Devon & Cornwall Police,Burglary,-3.5174,50.4613,1
Devon & Cornwall Police,Burglary,-3.5172,50.3978,1
Devon & Cornwall Police,Burglary,-3.5172,50.7241,1
Devon & Cornwall Police,Burglary,-3.5169,50.4789,1
Devon & Cornwall Police,Burglary,-3.5168,50.4783,1
Devon & Cornwall Police,Burglary,-3.5167,50.7251,1
Devon & Cornwall Police,Burglary,-3.5167,50.7255,1
Devon & Cornwall Police,Burglary,-3.5167,50.7372,2
Devon & Cornwall Police,Burglary,-3.5164,50.4557,1
Devon & Cornwall Police,Burglary,-3.5164,50.7118,1
Devon & Cornwall Police,Burglary,-3.5159,50.4618,2
Devon & Cornwall Police,Burglary,-3.5157,50.5659,4
Devon & Cornwall Police,Burglary,-3.5157,50.7088,1
Devon & Cornwall Police,Burglary,-3.5156,50.7319,1
Devon & Cornwall Police,Burglary,-3.5154,50.694,3
Devon & Cornwall Police,Burglary,-3.5153,50.551,1
Devon & Cornwall Police,Burglary,-3.5152,50.4574,1
Devon & Cornwall Police,Burglary,-3.5152,50.4796,11
Devon & Cornwall Police,Burglary,-3.5152,50.725,2
Devon & Cornwall Police,Burglary,-3.515,50.3867,1
Devon & Cornwall Police,Burglary,-3.5149,50.4614,1
Devon & Cornwall Police,Burglary,-3.5147,50.4643,1
Devon & Cornwall Police,Burglary,-3.5147,50.467,1
Devon & Cornwall Police,Burglary,-3.5147,50.479,1
Devon & Cornwall Police,Burglary,-3.5146,50.9043,1
Devon & Cornwall Police,Burglary,-3.5145,50.7166,1
Devon & Cornwall Police,Burglary,-3.5145,50.7291,2
Devon & Cornwall Police,Burglary,-3.5144,50.5586,1
Devon & Cornwall Police,Burglary,-3.5144,50.715,1
Devon & Cornwall Police,Burglary,-3.5142,50.3905,3
Devon & Cornwall Police,Burglary,-3.5142,50.8041,1
Devon & Cornwall Police,Burglary,-3.5137,50.4788,1
Devon & Cornwall Police,Burglary,-3.5136,50.3985,1
Devon & Cornwall Police,Burglary,-3.5136,50.7193,1
Devon & Cornwall Police,Burglary,-3.5131,50.478,2
Devon & Cornwall Police,Burglary,-3.513,50.7261,1
Devon & Cornwall Police,Burglary,-3.5129,50.7293,1
Devon & Cornwall Police,Burglary,-3.5128,50.7236,4
Devon & Cornwall Police,Burglary,-3.5123,50.7323,1
Devon & Cornwall Police,Burglary,-3.5122,50.5489,1
Devon & Cornwall Police,Burglary,-3.5122,50.7298,1
Devon & Cornwall Police,Burglary,-3.512,50.5528,1
Devon & Cornwall Police,Burglary,-3.512,50.7371,1
Devon & Cornwall Police,Burglary,-3.512,50.859,1
Devon & Cornwall Police,Burglary,-3.5119,50.7268,2
Devon & Cornwall Police,Burglary,-3.5119,50.7313,2
Devon & Cornwall Police,Burglary,-3.511,50.4748,1
Devon & Cornwall Police,Burglary,-3.5108,50.4716,1
Devon & Cornwall Police,Burglary,-3.5106,50.7263,1
Devon & Cornwall Police,Burglary,-3.5105,50.3873,1
Devon & Cornwall Police,Burglary,-3.5104,50.7131,1
Devon & Cornwall Police,Burglary,-3.5101,50.5516,1
Devon & Cornwall Police,Burglary,-3.5099,50.7209,1
Devon & Cornwall Police,Burglary,-3.5098,50.7312,1
Devon & Cornwall Police,Burglary,-3.5097,50.458,1
Devon & Cornwall Police,Burglary,-3.5095,50.7296,1
Devon & Cornwall Police,Burglary,-3.5093,50.7256,2
Devon & Cornwall Police,Burglary,-3.5089,50.5515,1
Devon & Cornwall Police,Burglary,-3.5089,50.7055,1
Devon & Cornwall Police,Burglary,-3.5087,50.4707,1
Devon & Cornwall Police,Burglary,-3.5086,50.7265,1
Devon & Cornwall Police,Burglary,-3.5083,50.5506,1
Devon & Cornwall Police,Burglary,-3.5083,50.6913,1
Devon & Cornwall Police,Burglary,-3.5081,50.7372,1
Devon & Cornwall Police,Burglary,-3.5077,50.5404,1
Devon & Cornwall Police,Burglary,-3.5074,50.7301,2
Devon & Cornwall Police,Burglary,-3.5071,50.5481,1
Devon & Cornwall Police,Burglary,-3.507,50.4667,1
Devon & Cornwall Police,Burglary,-3.5069,50.7249,1
Devon & Cornwall Police,Burglary,-3.5069,50.995,1
Devon & Cornwall Police,Burglary,-3.5068,50.469,1
Devon & Cornwall Police,Burglary,-3.5068,50.7258,1
Devon & Cornwall Police,Burglary,-3.5067,50.3888,1
Devon & Cornwall Police,Burglary,-3.5067,50.7167,1
Devon & Cornwall Police,Burglary,-3.5067,50.732,1
Devon & Cornwall Police,Burglary,-3.5064,50.7221,2
Devon & Cornwall Police,Burglary,-3.5063,50.3912,1
Devon & Cornwall Police,Burglary,-3.5061,50.7078,1
Devon & Cornwall Police,Burglary,-3.5058,50.4667,1
Devon & Cornwall Police,Burglary,-3.5057,50.3959,1
Devon & Cornwall Police,Burglary,-3.5052,50.7301,1
Devon & Cornwall Police,Burglary,-3.505,50.7221,1
Devon & Cornwall Police,Burglary,-3.5048,50.3917,1
Devon & Cornwall Police,Burglary,-3.5044,50.7292,1
Devon & Cornwall Police,Burglary,-3.5037,50.7245,1
Devon & Cornwall Police,Burglary,-3.5033,50.7138,1
Devon & Cornwall Police,Burglary,-3.5025,50.7352,3
Devon & Cornwall Police,Burglary,-3.5024,50.7213,1
Devon & Cornwall Police,Burglary,-3.5024,50.7399,1
Devon & Cornwall Police,Burglary,-3.5022,50.7348,1
Devon & Cornwall Police,Burglary,-3.5021,50.3952,1
Devon & Cornwall Police,Burglary,-3.5019,50.9415,2
Devon & Cornwall Police,Burglary,-3.5018,50.5473,1
Devon & Cornwall Police,Burglary,-3.5017,50.4696,1
Devon & Cornwall Police,Burglary,-3.5012,50.7038,1
Devon & Cornwall Police,Burglary,-3.5011,50.7264,1
Devon & Cornwall Police,Burglary,-3.5008,50.718,1
Devon & Cornwall Police,Burglary,-3.5008,50.731,1
Devon & Cornwall Police,Burglary,-3.5007,50.5605,1
Devon & Cornwall Police,Burglary,-3.5006,50.7129,1
Devon & Cornwall Police,Burglary,-3.5006,50.7161,1
Devon & Cornwall Police,Burglary,-3.4998,50.5472,1
Devon & Cornwall Police,Burglary,-3.4998,50.735,1
Devon & Cornwall Police,Burglary,-3.4995,50.9025,1
Devon & Cornwall Police,Burglary,-3.4994,50.8952,2
Devon & Cornwall Police,Burglary,-3.4993,50.7162,1
Devon & Cornwall Police,Burglary,-3.4992,50.7435,1
Devon & Cornwall Police,Burglary,-3.4991,50.4671,1
Devon & Cornwall Police,Burglary,-3.4991,50.7313,1
Devon & Cornwall Police,Burglary,-3.499,50.5477,1
Devon & Cornwall Police,Burglary,-3.4989,50.7426,1
Devon & Cornwall Police,Burglary,-3.4987,50.7215,1
Devon & Cornwall Police,Burglary,-3.4986,50.7372,2
Devon & Cornwall Police,Burglary,-3.4983,50.5591,2
Devon & Cornwall Police,Burglary,-3.4978,50.5426,1
Devon & Cornwall Police,Burglary,-3.4975,50.732,1
Devon & Cornwall Police,Burglary,-3.4974,50.6837,2
Devon & Cornwall Police,Burglary,-3.4974,50.7237,1
Devon & Cornwall Police,Burglary,-3.4974,50.8967,1
Devon & Cornwall Police,Burglary,-3.4972,50.5424,1
Devon & Cornwall Police,Burglary,-3.4972,50.7385,1
Devon & Cornwall Police,Burglary,-3.4971,50.5449,3
Devon & Cornwall Police,Burglary,-3.4969,50.5483,1
Devon & Cornwall Police,Burglary,-3.4957,50.7877,1
Devon & Cornwall Police,Burglary,-3.4955,50.5475,1
Devon & Cornwall Police,Burglary,-3.4954,50.559,1
Devon & Cornwall Police,Burglary,-3.4954,50.7047,1
Devon & Cornwall Police,Burglary,-3.495,50.5472,1
Devon & Cornwall Police,Burglary,-3.4948,50.7417,1
Devon & Cornwall Police,Burglary,-3.4947,50.9048,1
Devon & Cornwall Police,Burglary,-3.4946,50.9018,1
Devon & Cornwall Police,Burglary,-3.4944,50.5455,2
Devon & Cornwall Police,Burglary,-3.4944,50.5508,2
Devon & Cornwall Police,Burglary,-3.4942,50.7888,1
Devon & Cornwall Police,Burglary,-3.4938,50.7266,1
Devon & Cornwall Police,Burglary,-3.4938,50.9015,4
Devon & Cornwall Police,Burglary,-3.4934,50.7209,3
Devon & Cornwall Police,Burglary,-3.4933,50.701,1
Devon & Cornwall Police,Burglary,-3.4933,50.741,1
Devon & Cornwall Police,Burglary,-3.4931,50.5876,1
Devon & Cornwall Police,Burglary,-3.4931,50.9021,2
Devon & Cornwall Police,Burglary,-3.4929,50.7325,1
Devon & Cornwall Police,Burglary,-3.4928,50.4611,1
Devon & Cornwall Police,Burglary,-3.4926,50.8978,2
Devon & Cornwall Police,Burglary,-3.4924,50.6976,1
Devon & Cornwall Police,Burglary,-3.4924,50.7277,1
Devon & Cornwall Police,Burglary,-3.4922,50.732,2
Devon & Cornwall Police,Burglary,-3.4919,50.9037,1
Devon & Cornwall Police,Burglary,-3.4916,50.696,1
Devon & Cornwall Police,Burglary,-3.4916,50.8983,1
Devon & Cornwall Police,Burglary,-3.4915,50.7314,1
Devon & Cornwall Police,Burglary,-3.4909,50.9889,1
Devon & Cornwall Police,Burglary,-3.4908,50.7245,1
Devon & Cornwall Police,Burglary,-3.4907,50.7184,1
Devon & Cornwall Police,Burglary,-3.4907,51.0129,1
Devon & Cornwall Police,Burglary,-3.4906,50.9082,1
Devon & Cornwall Police,Burglary,-3.4905,50.9092,1
Devon & Cornwall Police,Burglary,-3.4904,50.6949,1
Devon & Cornwall Police,Burglary,-3.4902,50.9139,1
Devon & Cornwall Police,Burglary,-3.4901,50.8991,1
Devon & Cornwall Police,Burglary,-3.49,50.7299,1
Devon & Cornwall Police,Burglary,-3.4894,50.6832,1
Devon & Cornwall Police,Burglary,-3.4894,50.9027,1
Devon & Cornwall Police,Burglary,-3.4892,50.7313,1
Devon & Cornwall Police,Burglary,-3.4886,50.5946,1
Devon & Cornwall Police,Burglary,-3.4886,50.7302,1
Devon & Cornwall Police,Burglary,-3.4884,50.9006,1
Devon & Cornwall Police,Burglary,-3.488,50.6963,1
Devon & Cornwall Police,Burglary,-3.4879,50.9017,1
Devon & Cornwall Police,Burglary,-3.4876,50.904,1
Devon & Cornwall Police,Burglary,-3.4874,50.9905,1
Devon & Cornwall Police,Burglary,-3.4873,50.9027,2
Devon & Cornwall Police,Burglary,-3.4869,50.7222,1
Devon & Cornwall Police,Burglary,-3.4866,50.6749,2
Devon & Cornwall Police,Burglary,-3.4865,50.9065,1
Devon & Cornwall Police,Burglary,-3.4863,50.9048,3
Devon & Cornwall Police,Burglary,-3.486,50.903,2
Devon & Cornwall Police,Burglary,-3.4859,50.9132,1
Devon & Cornwall Police,Burglary,-3.4858,50.9104,1
Devon & Cornwall Police,Burglary,-3.4857,50.902,1
Devon & Cornwall Police,Burglary,-3.4857,50.903,2
Devon & Cornwall Police,Burglary,-3.4856,50.7348,1
Devon & Cornwall Police,Burglary,-3.4852,50.697,1
Devon & Cornwall Police,Burglary,-3.4851,50.7304,1
Devon & Cornwall Police,Burglary,-3.4851,50.9051,1
Devon & Cornwall Police,Burglary,-3.485,50.7366,1
Devon & Cornwall Police,Burglary,-3.4849,50.7341,1
Devon & Cornwall Police,Burglary,-3.4846,50.7172,1
Devon & Cornwall Police,Burglary,-3.4845,50.6986,2
Devon & Cornwall Police,Burglary,-3.4844,50.9894,1
Devon & Cornwall Police,Burglary,-3.4836,50.9043,2
Devon & Cornwall Police,Burglary,-3.4835,50.7397,1
Devon & Cornwall Police,Burglary,-3.483,50.9017,2
Devon & Cornwall Police,Burglary,-3.483,50.9079,1
Devon & Cornwall Police,Burglary,-3.4826,50.7086,1
Devon & Cornwall Police,Burglary,-3.4824,50.6975,1
Devon & Cornwall Police,Burglary,-3.4824,50.903,2
Devon & Cornwall Police,Burglary,-3.4822,50.7349,2
Devon & Cornwall Police,Burglary,-3.4818,50.9019,1
Devon & Cornwall Police,Burglary,-3.4816,50.692,1
Devon & Cornwall Police,Burglary,-3.4816,50.9166,1
Devon & Cornwall Police,Burglary,-3.4815,50.7276,1
Devon & Cornwall Police,Burglary,-3.4815,50.9046,1
Devon & Cornwall Police,Burglary,-3.4814,50.7394,2
Devon & Cornwall Police,Burglary,-3.4813,50.6995,1
Devon & Cornwall Police,Burglary,-3.4809,50.7033,6
Devon & Cornwall Police,Burglary,-3.4808,50.726,1
Devon & Cornwall Police,Burglary,-3.4804,50.7106,2
Devon & Cornwall Police,Burglary,-3.4803,50.7158,1
Devon & Cornwall Police,Burglary,-3.48,50.7286,2
Devon & Cornwall Police,Burglary,-3.4799,50.7411,1
Devon & Cornwall Police,Burglary,-3.4797,50.7308,1
Devon & Cornwall Police,Burglary,-3.4792,50.7367,4
Devon & Cornwall Police,Burglary,-3.4791,50.7051,1
Devon & Cornwall Police,Burglary,-3.4788,50.6359,6
Devon & Cornwall Police,Burglary,-3.4782,50.7347,1
Devon & Cornwall Police,Burglary,-3.4778,50.7405,1
Devon & Cornwall Police,Burglary,-3.4771,50.5779,1
Devon & Cornwall Police,Burglary,-3.4771,50.7031,1
Devon & Cornwall Police,Burglary,-3.4765,50.9025,1
Devon & Cornwall Police,Burglary,-3.4762,50.7413,1
Devon & Cornwall Police,Burglary,-3.4756,50.7265,2
Devon & Cornwall Police,Burglary,-3.4753,50.9155,2
Devon & Cornwall Police,Burglary,-3.4752,50.6418,1
Devon & Cornwall Police,Burglary,-3.475,50.5819,1
Devon & Cornwall Police,Burglary,-3.4746,50.5776,1
Devon & Cornwall Police,Burglary,-3.4745,50.64,1
Devon & Cornwall Police,Burglary,-3.4741,50.7139,2
Devon & Cornwall Police,Burglary,-3.4736,50.5809,1
Devon & Cornwall Police,Burglary,-3.4731,50.582,1
Devon & Cornwall Police,Burglary,-3.4721,50.7385,1
Devon & Cornwall Police,Burglary,-3.472,50.9134,1
Devon & Cornwall Police,Burglary,-3.4715,51.0187,1
Devon & Cornwall Police,Burglary,-3.4709,50.6864,2
Devon & Cornwall Police,Burglary,-3.4709,50.6878,1
Devon & Cornwall Police,Burglary,-3.4706,50.581,1
Devon & Cornwall Police,Burglary,-3.4706,50.7397,1
Devon & Cornwall Police,Burglary,-3.4703,50.586,1
Devon & Cornwall Police,Burglary,-3.4703,50.7121,2
Devon & Cornwall Police,Burglary,-3.4698,50.8983,1
Devon & Cornwall Police,Burglary,-3.4696,50.7404,3
Devon & Cornwall Police,Burglary,-3.4696,50.9023,2
Devon & Cornwall Police,Burglary,-3.4694,50.5812,1
Devon & Cornwall Police,Burglary,-3.4693,50.731,1
Devon & Cornwall Police,Burglary,-3.469,50.5804,1
Devon & Cornwall Police,Burglary,-3.4685,50.7123,1
Devon & Cornwall Police,Burglary,-3.4677,50.8991,1
Devon & Cornwall Police,Burglary,-3.4665,50.6866,1
Devon & Cornwall Police,Burglary,-3.4658,50.6375,1
Devon & Cornwall Police,Burglary,-3.4658,50.6996,1
Devon & Cornwall Police,Burglary,-3.4658,50.7253,2
Devon & Cornwall Police,Burglary,-3.4657,50.7414,1
Devon & Cornwall Police,Burglary,-3.4656,50.5923,1
Devon & Cornwall Police,Burglary,-3.4655,50.6862,1
Devon & Cornwall Police,Burglary,-3.4654,50.6837,1
Devon & Cornwall Police,Burglary,-3.4653,50.6137,1
Devon & Cornwall Police,Burglary,-3.4651,50.9034,1
Devon & Cornwall Police,Burglary,-3.465,50.7346,2
Devon & Cornwall Police,Burglary,-3.4648,50.588,1
Devon & Cornwall Police,Burglary,-3.4648,50.6811,1
Devon & Cornwall Police,Burglary,-3.4646,50.7206,1
Devon & Cornwall Police,Burglary,-3.4642,50.7398,1
Devon & Cornwall Police,Burglary,-3.464,50.7341,1
Devon & Cornwall Police,Burglary,-3.4636,50.5971,1
Devon & Cornwall Police,Burglary,-3.4635,50.7167,2
Devon & Cornwall Police,Burglary,-3.4631,50.7499,1
Devon & Cornwall Police,Burglary,-3.463,50.6792,1
Devon & Cornwall Police,Burglary,-3.4624,50.6796,1
Devon & Cornwall Police,Burglary,-3.4621,50.7387,1
Devon & Cornwall Police,Burglary,-3.4619,50.746,1
Devon & Cornwall Police,Burglary,-3.4617,50.6807,1
Devon & Cornwall Police,Burglary,-3.4614,50.5935,1
